Country,Year,Age,Population,Sex
Denmark,2020,50,38111,m
Denmark,2020,51,39539,m
Denmark,2020,52,41893,m
Denmark,2020,53,44836,m
Denmark,2020,54,43154,m
Denmark,2020,55,42118,m
Denmark,2020,56,40823,m
Denmark,2020,57,38273,m
Denmark,2020,58,36902,m
Denmark,2020,59,36703,m
Denmark,2020,60,34730,m
Denmark,2020,61,34694,m
Denmark,2020,62,34149,m
Denmark,2020,63,33927,m
Denmark,2020,64,33161,m
Denmark,2020,65,31825,m
Denmark,2020,66,32169,m
Denmark,2020,67,31049,m
Denmark,2020,68,30315,m
Denmark,2020,69,30376,m
Denmark,2020,70,29697,m
Denmark,2020,71,30993,m
Denmark,2020,72,32285,m
Denmark,2020,73,32812,m
Denmark,2020,74,30676,m
Denmark,2020,75,27805,m
Denmark,2020,76,24623,m
Denmark,2020,77,22530,m
Denmark,2020,78,19073,m
Denmark,2020,79,17582,m
Denmark,2020,80,15901,m
Denmark,2020,81,14712,m
Denmark,2020,82,12955,m
Denmark,2020,83,11435,m
Denmark,2020,84,9753,m
Denmark,2020,85,8428,m
Denmark,2020,86,7180,m
Denmark,2020,87,6027,m
Denmark,2020,88,4999,m
Denmark,2020,89,4128,m
Denmark,2020,90,3353,m
Denmark,2020,91,2698,m
Denmark,2020,92,2036,m
Denmark,2020,93,1603,m
Denmark,2020,94,1136,m
Denmark,2020,95,775,m
Denmark,2020,96,505,m
Denmark,2020,97,326,m
Denmark,2020,98,229,m
Denmark,2020,99,139,m
Denmark,2020,100,86,m
Denmark,2020,101,50,m
Denmark,2020,102,13,m
Denmark,2020,103,15,m
Denmark,2020,104,4,m
Denmark,2020,105,3,m
Denmark,2020,106,3,m
Denmark,2020,107,2,m
Denmark,2020,108,0,m
Denmark,2020,109,0,m
Denmark,2020,110,0,m
Denmark,2020,0,61466,t
Denmark,2020,1,61916,t
Denmark,2020,2,62148,t
Denmark,2020,3,62697,t
Denmark,2020,4,59661,t
Denmark,2020,5,58993,t
Denmark,2020,6,58415,t
Denmark,2020,7,60745,t
Denmark,2020,8,61926,t
Denmark,2020,9,66522,t
Denmark,2020,10,66254,t
Denmark,2020,11,68649,t
Denmark,2020,12,67673,t
Denmark,2020,13,68523,t
Denmark,2020,14,67530,t
Denmark,2020,15,67768,t
Denmark,2020,16,67948,t
Denmark,2020,17,67304,t
Denmark,2020,18,68639,t
Denmark,2020,19,71623,t
Denmark,2020,20,72131,t
Denmark,2020,21,73901,t
Denmark,2020,22,76462,t
Denmark,2020,23,78029,t
Denmark,2020,24,81368,t
Denmark,2020,25,82438,t
Denmark,2020,26,80189,t
Denmark,2020,27,81165,t
Denmark,2020,28,78497,t
Denmark,2020,29,78521,t
Denmark,2020,30,76209,t
Denmark,2020,31,73803,t
Denmark,2020,32,70680,t
Denmark,2020,33,69626,t
Denmark,2020,34,68028,t
Denmark,2020,35,65478,t
Denmark,2020,36,64089,t
Denmark,2020,37,65452,t
Denmark,2020,38,64948,t
Denmark,2020,39,68495,t
Denmark,2020,40,69580,t
Denmark,2020,41,71301,t
Denmark,2020,42,70755,t
Denmark,2020,43,73376,t
Denmark,2020,44,79147,t
Denmark,2020,45,77918,t
Denmark,2020,46,77451,t
Denmark,2020,47,80790,t
Denmark,2020,48,79589,t
Denmark,2020,49,76141,t
Denmark,2020,50,75628,t
Denmark,2020,51,78262,t
Denmark,2020,52,83275,t
Denmark,2020,53,88906,t
Denmark,2020,54,85835,t
Denmark,2020,55,83408,t
Denmark,2020,56,81314,t
Denmark,2020,57,76439,t
Denmark,2020,58,73951,t
Denmark,2020,59,73426,t
Denmark,2020,60,69935,t
Denmark,2020,61,69869,t
Denmark,2020,62,68816,t
Denmark,2020,63,68692,t
Denmark,2020,64,67059,t
Denmark,2020,65,65209,t
Denmark,2020,66,65611,t
Denmark,2020,67,63587,t
Denmark,2020,68,61861,t
Denmark,2020,69,63007,t
Denmark,2020,70,61805,t
Denmark,2020,71,64190,t
Denmark,2020,72,67036,t
Denmark,2020,73,67743,t
Denmark,2020,74,63780,t
Denmark,2020,75,58778,t
Denmark,2020,76,52778,t
Denmark,2020,77,48254,t
Denmark,2020,78,41368,t
Denmark,2020,79,38658,t
Denmark,2020,80,35232,t
Denmark,2020,81,32993,t
Denmark,2020,82,29985,t
Denmark,2020,83,26583,t
Denmark,2020,84,23170,t
Denmark,2020,85,20704,t
Denmark,2020,86,17963,t
Denmark,2020,87,15647,t
Denmark,2020,88,13431,t
Denmark,2020,89,11592,t
Denmark,2020,90,9716,t
Denmark,2020,91,8368,t
Denmark,2020,92,6704,t
Denmark,2020,93,5606,t
Denmark,2020,94,4325,t
Denmark,2020,95,3265,t
Denmark,2020,96,2322,t
Denmark,2020,97,1578,t
Denmark,2020,98,1193,t
Denmark,2020,99,822,t
Denmark,2020,100,490,t
Denmark,2020,101,290,t
Denmark,2020,102,134,t
Denmark,2020,103,108,t
Denmark,2020,104,54,t
Denmark,2020,105,30,t
Denmark,2020,106,18,t
Denmark,2020,107,8,t
Denmark,2020,108,0,t
Denmark,2020,109,1,t
Denmark,2020,110,1,t
England and Wales,2018,0,330267.5,f
England and Wales,2018,1,341509.5,f
England and Wales,2018,2,347007.5,f
England and Wales,2018,3,348998.5,f
England and Wales,2018,4,355063,f
England and Wales,2018,5,365304,f
England and Wales,2018,6,367910,f
England and Wales,2018,7,361102.5,f
England and Wales,2018,8,355359.5,f
England and Wales,2018,9,353790.5,f
England and Wales,2018,10,349302.5,f
England and Wales,2018,11,340231.5,f
England and Wales,2018,12,330680,f
England and Wales,2018,13,321126.5,f
England and Wales,2018,14,313519,f
England and Wales,2018,15,306275,f
England and Wales,2018,16,308349.5,f
England and Wales,2018,17,317461,f
England and Wales,2018,18,327255.5,f
England and Wales,2018,19,338413,f
England and Wales,2018,20,348938,f
England and Wales,2018,21,354804.5,f
England and Wales,2018,22,358773,f
England and Wales,2018,23,368839,f
England and Wales,2018,24,378198.5,f
England and Wales,2018,25,388669.5,f
England and Wales,2018,26,400082.5,f
England and Wales,2018,27,400175.5,f
England and Wales,2018,28,397338,f
England and Wales,2018,29,401255.5,f
England and Wales,2018,30,401262.5,f
England and Wales,2018,31,397690.5,f
England and Wales,2018,32,397741.5,f
England and Wales,2018,33,394362,f
England and Wales,2018,34,392575,f
England and Wales,2018,35,394430.5,f
England and Wales,2018,36,395793.5,f
England and Wales,2018,37,397200,f
England and Wales,2018,38,388436.5,f
England and Wales,2018,39,366533,f
England and Wales,2018,40,350890,f
England and Wales,2018,41,351713.5,f
England and Wales,2018,42,359183.5,f
England and Wales,2018,43,366130,f
England and Wales,2018,44,377077,f
England and Wales,2018,45,392970,f
England and Wales,2018,46,408856,f
England and Wales,2018,47,411256,f
England and Wales,2018,48,410993,f
England and Wales,2018,49,415566,f
England and Wales,2018,50,417336,f
England and Wales,2018,51,420644.5,f
England and Wales,2018,52,422523.5,f
England and Wales,2018,53,421088.5,f
England and Wales,2018,54,413783,f
England and Wales,2018,55,403581.5,f
England and Wales,2018,56,391331,f
England and Wales,2018,57,376529,f
England and Wales,2018,58,364467,f
England and Wales,2018,59,356302.5,f
England and Wales,2018,60,345790.5,f
England and Wales,2018,61,333009.5,f
England and Wales,2018,62,321186,f
England and Wales,2018,63,316687.5,f
England and Wales,2018,64,315505.5,f
England and Wales,2018,65,308780,f
England and Wales,2018,66,305582,f
England and Wales,2018,67,310010,f
England and Wales,2018,68,316507.5,f
England and Wales,2018,69,328598.5,f
England and Wales,2018,70,350583.5,f
England and Wales,2018,71,321798,f
England and Wales,2018,72,275853.5,f
England and Wales,2018,73,270045.5,f
England and Wales,2018,74,259264,f
England and Wales,2018,75,236286.5,f
England and Wales,2018,76,211497,f
England and Wales,2018,77,202871.5,f
England and Wales,2018,78,203953,f
England and Wales,2018,79,198331,f
England and Wales,2018,80,188786.5,f
England and Wales,2018,81,177784,f
England and Wales,2018,82,166457.5,f
England and Wales,2018,83,153583.5,f
England and Wales,2018,84,141474.5,f
England and Wales,2018,85,132647.5,f
England and Wales,2018,86,123865,f
England and Wales,2018,87,113128.5,f
England and Wales,2018,88,99801,f
England and Wales,2018,89,86750.51,f
England and Wales,2018,90,73591.58,f
England and Wales,2018,91,64286.36,f
England and Wales,2018,92,53545.18,f
England and Wales,2018,93,43999.65,f
England and Wales,2018,94,35533.35,f
England and Wales,2018,95,27775.56,f
England and Wales,2018,96,22082.48,f
England and Wales,2018,97,17855.85,f
England and Wales,2018,98,9238.02,f
England and Wales,2018,99,5468.7,f
England and Wales,2018,100,3653.81,f
England and Wales,2018,101,2650.05,f
England and Wales,2018,102,1641.59,f
England and Wales,2018,103,1006.8,f
England and Wales,2018,104,586.16,f
England and Wales,2018,105,302.51,f
England and Wales,2018,106,139.39,f
England and Wales,2018,107,60.25,f
England and Wales,2018,108,26.18,f
England and Wales,2018,109,11.61,f
England and Wales,2018,110,6.07,f
England and Wales,2018,0,347612,m
England and Wales,2018,1,359216.5,m
England and Wales,2018,2,365268.5,m
England and Wales,2018,3,367169,m
England and Wales,2018,4,373420,m
England and Wales,2018,5,383544.5,m
England and Wales,2018,6,385542.5,m
England and Wales,2018,7,378576,m
England and Wales,2018,8,372486.5,m
England and Wales,2018,9,371643,m
England and Wales,2018,10,367705,m
England and Wales,2018,11,358177,m
England and Wales,2018,12,346936.5,m
England and Wales,2018,13,336600.5,m
England and Wales,2018,14,329696,m
England and Wales,2018,15,323158.5,m
England and Wales,2018,16,324912.5,m
England and Wales,2018,17,334902.5,m
England and Wales,2018,18,346452.5,m
England and Wales,2018,19,357506,m
England and Wales,2018,20,368749.5,m
England and Wales,2018,21,378663.5,m
England and Wales,2018,22,382103.5,m
England and Wales,2018,23,390114,m
England and Wales,2018,24,396780,m
England and Wales,2018,25,401246.5,m
England and Wales,2018,26,412287.5,m
England and Wales,2018,27,415499.5,m
England and Wales,2018,28,407821,m
England and Wales,2018,29,404817,m
England and Wales,2018,30,398389.5,m
England and Wales,2018,31,395251,m
England and Wales,2018,32,399735,m
England and Wales,2018,33,393805.5,m
England and Wales,2018,34,388443.5,m
England and Wales,2018,35,388169,m
England and Wales,2018,36,389551.5,m
England and Wales,2018,37,391821,m
England and Wales,2018,38,384623,m
England and Wales,2018,39,364756.5,m
England and Wales,2018,40,349276.5,m
England and Wales,2018,41,348340.5,m
England and Wales,2018,42,354038.5,m
England and Wales,2018,43,360215.5,m
England and Wales,2018,44,371450.5,m
England and Wales,2018,45,387494.5,m
England and Wales,2018,46,400650,m
England and Wales,2018,47,400723,m
England and Wales,2018,48,400160,m
England and Wales,2018,49,404299.5,m
England and Wales,2018,50,407609.5,m
England and Wales,2018,51,409800,m
England and Wales,2018,52,409386.5,m
England and Wales,2018,53,408704,m
England and Wales,2018,54,402312.5,m
England and Wales,2018,55,393566.5,m
England and Wales,2018,56,382385,m
England and Wales,2018,57,367256.5,m
England and Wales,2018,58,354579.5,m
England and Wales,2018,59,346090.5,m
England and Wales,2018,60,335348,m
England and Wales,2018,61,322092.5,m
England and Wales,2018,62,309364.5,m
England and Wales,2018,63,302622.5,m
England and Wales,2018,64,300344,m
England and Wales,2018,65,292805.5,m
England and Wales,2018,66,287862.5,m
England and Wales,2018,67,290134,m
England and Wales,2018,68,295934.5,m
England and Wales,2018,69,306947.5,m
England and Wales,2018,70,326898,m
England and Wales,2018,71,298604,m
England and Wales,2018,72,253188.5,m
England and Wales,2018,73,246275,m
England and Wales,2018,74,233693.5,m
England and Wales,2018,75,209020.5,m
England and Wales,2018,76,183556,m
England and Wales,2018,77,174028,m
England and Wales,2018,78,173021.5,m
England and Wales,2018,79,165936,m
England and Wales,2018,80,154816.5,m
England and Wales,2018,81,142004.5,m
England and Wales,2018,82,129733,m
England and Wales,2018,83,116310,m
England and Wales,2018,84,103182,m
England and Wales,2018,85,93206.5,m
England and Wales,2018,86,83335,m
England and Wales,2018,87,72076.5,m
England and Wales,2018,88,60386,m
England and Wales,2018,89,51278.14,m
England and Wales,2018,90,40910.75,m
England and Wales,2018,91,33711.19,m
England and Wales,2018,92,25933.22,m
England and Wales,2018,93,19516.59,m
England and Wales,2018,94,14395.54,m
England and Wales,2018,95,10338.12,m
England and Wales,2018,96,7498.44,m
England and Wales,2018,97,5369.53,m
England and Wales,2018,98,2557.2,m
England and Wales,2018,99,1350.86,m
England and Wales,2018,100,783.99,m
England and Wales,2018,101,510.95,m
England and Wales,2018,102,301.31,m
England and Wales,2018,103,172.82,m
England and Wales,2018,104,82.59,m
England and Wales,2018,105,40,m
England and Wales,2018,106,19.1,m
England and Wales,2018,107,8.08,m
England and Wales,2018,108,2.99,m
England and Wales,2018,109,0.85,m
England and Wales,2018,110,0,m
England and Wales,2018,0,677879.5,t
England and Wales,2018,1,700726,t
England and Wales,2018,2,712276,t
England and Wales,2018,3,716167.5,t
England and Wales,2018,4,728483,t
England and Wales,2018,5,748848.5,t
England and Wales,2018,6,753452.5,t
England and Wales,2018,7,739678.5,t
England and Wales,2018,8,727846,t
England and Wales,2018,9,725433.5,t
England and Wales,2018,10,717007.5,t
England and Wales,2018,11,698408.5,t
England and Wales,2018,12,677616.5,t
England and Wales,2018,13,657727,t
England and Wales,2018,14,643215,t
England and Wales,2018,15,629433.5,t
England and Wales,2018,16,633262,t
England and Wales,2018,17,652363.5,t
England and Wales,2018,18,673708,t
England and Wales,2018,19,695919,t
England and Wales,2018,20,717687.5,t
England and Wales,2018,21,733468,t
England and Wales,2018,22,740876.5,t
England and Wales,2018,23,758953,t
England and Wales,2018,24,774978.5,t
England and Wales,2018,25,789916,t
England and Wales,2018,26,812370,t
England and Wales,2018,27,815675,t
England and Wales,2018,28,805159,t
England and Wales,2018,29,806072.5,t
England and Wales,2018,30,799652,t
England and Wales,2018,31,792941.5,t
England and Wales,2018,32,797476.5,t
England and Wales,2018,33,788167.5,t
England and Wales,2018,34,781018.5,t
England and Wales,2018,35,782599.5,t
England and Wales,2018,36,785345,t
England and Wales,2018,37,789021,t
England and Wales,2018,38,773059.5,t
England and Wales,2018,39,731289.5,t
England and Wales,2018,40,700166.5,t
England and Wales,2018,41,700054,t
England and Wales,2018,42,713222,t
England and Wales,2018,43,726345.5,t
England and Wales,2018,44,748527.5,t
England and Wales,2018,45,780464.5,t
England and Wales,2018,46,809506,t
England and Wales,2018,47,811979,t
England and Wales,2018,48,811153,t
England and Wales,2018,49,819865.5,t
England and Wales,2018,50,824945.5,t
England and Wales,2018,51,830444.5,t
England and Wales,2018,52,831910,t
England and Wales,2018,53,829792.5,t
England and Wales,2018,54,816095.5,t
England and Wales,2018,55,797148,t
England and Wales,2018,56,773716,t
England and Wales,2018,57,743785.5,t
England and Wales,2018,58,719046.5,t
England and Wales,2018,59,702393,t
England and Wales,2018,60,681138.5,t
England and Wales,2018,61,655102,t
England and Wales,2018,62,630550.5,t
England and Wales,2018,63,619310,t
England and Wales,2018,64,615849.5,t
England and Wales,2018,65,601585.5,t
England and Wales,2018,66,593444.5,t
England and Wales,2018,67,600144,t
England and Wales,2018,68,612442,t
England and Wales,2018,69,635546,t
England and Wales,2018,70,677481.5,t
England and Wales,2018,71,620402,t
England and Wales,2018,72,529042,t
England and Wales,2018,73,516320.5,t
England and Wales,2018,74,492957.5,t
England and Wales,2018,75,445307,t
England and Wales,2018,76,395053,t
England and Wales,2018,77,376899.5,t
England and Wales,2018,78,376974.5,t
England and Wales,2018,79,364267,t
England and Wales,2018,80,343603,t
England and Wales,2018,81,319788.5,t
England and Wales,2018,82,296190.5,t
England and Wales,2018,83,269893.5,t
England and Wales,2018,84,244656.5,t
England and Wales,2018,85,225854,t
England and Wales,2018,86,207200,t
England and Wales,2018,87,185205,t
England and Wales,2018,88,160187,t
England and Wales,2018,89,138028.65,t
England and Wales,2018,90,114502.33,t
England and Wales,2018,91,97997.55,t
England and Wales,2018,92,79478.4,t
England and Wales,2018,93,63516.24,t
England and Wales,2018,94,49928.89,t
England and Wales,2018,95,38113.68,t
England and Wales,2018,96,29580.92,t
England and Wales,2018,97,23225.38,t
England and Wales,2018,98,11795.22,t
England and Wales,2018,99,6819.56,t
England and Wales,2018,100,4437.8,t
England and Wales,2018,101,3161,t
England and Wales,2018,102,1942.9,t
England and Wales,2018,103,1179.62,t
England and Wales,2018,104,668.75,t
England and Wales,2018,105,342.51,t
England and Wales,2018,106,158.49,t
England and Wales,2018,107,68.33,t
England and Wales,2018,108,29.17,t
England and Wales,2018,109,12.46,t
England and Wales,2018,110,6.07,t
Finland,2019,0,23000,f
Finland,2019,1,24938,f
Finland,2019,2,26488,f
Finland,2019,3,27457,f
Finland,2019,4,28746,f
Finland,2019,5,29099,f
Finland,2019,6,30067,f
Finland,2019,7,30347,f
Finland,2019,8,30769,f
Finland,2019,9,30723,f
Finland,2019,10,30352,f
Finland,2019,11,29928,f
Finland,2019,12,30126,f
Finland,2019,13,29569,f
Finland,2019,14,29381,f
Finland,2019,15,29027,f
Finland,2019,16,28274,f
Finland,2019,17,28646,f
Finland,2019,18,28774,f
Finland,2019,19,29320,f
Finland,2019,20,28972,f
Finland,2019,21,30214,f
Finland,2019,22,30848,f
Finland,2019,23,32308,f
Finland,2019,24,33535,f
Finland,2019,25,33651,f
Finland,2019,26,34731,f
Finland,2019,27,34550,f
Finland,2019,28,34992,f
Finland,2019,29,34313,f
Finland,2019,30,34397,f
Finland,2019,31,32696,f
Finland,2019,32,33119,f
Finland,2019,33,34189,f
Finland,2019,34,35163,f
Finland,2019,35,35881,f
Finland,2019,36,35173,f
Finland,2019,37,34093,f
Finland,2019,38,33677,f
Finland,2019,39,33600,f
Finland,2019,40,33454,f
Finland,2019,41,33991,f
Finland,2019,42,33985,f
Finland,2019,43,33170,f
Finland,2019,44,31996,f
Finland,2019,45,28905,f
Finland,2019,46,29932,f
Finland,2019,47,31235,f
Finland,2019,48,32226,f
Finland,2019,49,32707,f
Finland,2019,50,35285,f
Finland,2019,51,36069,f
Finland,2019,52,36307,f
Finland,2019,53,36472,f
Finland,2019,54,37114,f
Finland,2019,55,37511,f
Finland,2019,56,37024,f
Finland,2019,57,36977,f
Finland,2019,58,36934,f
Finland,2019,59,36631,f
Finland,2019,60,35437,f
Finland,2019,61,36867,f
Finland,2019,62,37800,f
Finland,2019,63,37471,f
Finland,2019,64,37931,f
Finland,2019,65,36938,f
Finland,2019,66,37963,f
Finland,2019,67,36537,f
Finland,2019,68,37731,f
Finland,2019,69,38761,f
Finland,2019,70,39362,f
Finland,2019,71,38994,f
Finland,2019,72,37825,f
Finland,2019,73,33255,f
Finland,2019,74,26718,f
Finland,2019,75,25106,f
Finland,2019,76,20000,f
Finland,2019,77,28725,f
Finland,2019,78,20167,f
Finland,2019,79,23328,f
Finland,2019,80,21572,f
Finland,2019,81,19872,f
Finland,2019,82,18113,f
Finland,2019,83,17358,f
Finland,2019,84,15927,f
Finland,2019,85,14003,f
Finland,2019,86,13825,f
Finland,2019,87,12793,f
Finland,2019,88,12098,f
Finland,2019,89,10582,f
Finland,2019,90,8861,f
Finland,2019,91,7199,f
Finland,2019,92,5848,f
Finland,2019,93,4876,f
Finland,2019,94,3606,f
Finland,2019,95,2772,f
Finland,2019,96,1961,f
Finland,2019,97,1293,f
Finland,2019,98,896,f
Finland,2019,99,424,f
Finland,2019,100,328,f
Finland,2019,101,182,f
Finland,2019,102,112,f
Finland,2019,103,60,f
Finland,2019,104,36,f
Finland,2019,105,17,f
Finland,2019,106,11,f
Finland,2019,107,5,f
Finland,2019,108,1,f
Finland,2019,109,1,f
Finland,2019,110,0,f
Finland,2019,0,24663,m
Finland,2019,1,25996,m
Finland,2019,2,27329,m
Finland,2019,3,28987,m
Finland,2019,4,30082,m
Finland,2019,5,30769,m
Finland,2019,6,31311,m
Finland,2019,7,31546,m
Finland,2019,8,32363,m
Finland,2019,9,32016,m
Finland,2019,10,31674,m
Finland,2019,11,31451,m
Finland,2019,12,31464,m
Finland,2019,13,30624,m
Finland,2019,14,30969,m
Finland,2019,15,30095,m
Finland,2019,16,29833,m
Finland,2019,17,29982,m
Finland,2019,18,30826,m
Finland,2019,19,31390,m
Finland,2019,20,30668,m
Finland,2019,21,31680,m
Finland,2019,22,32872,m
Finland,2019,23,34080,m
Finland,2019,24,35199,m
Finland,2019,25,35412,m
Finland,2019,26,37035,m
Finland,2019,27,36603,m
Finland,2019,28,37190,m
Finland,2019,29,36395,m
Finland,2019,30,36501,m
Finland,2019,31,34942,m
Finland,2019,32,35429,m
Finland,2019,33,36475,m
Finland,2019,34,37485,m
Finland,2019,35,38091,m
Finland,2019,36,37988,m
Finland,2019,37,36052,m
Finland,2019,38,35916,m
Finland,2019,39,35280,m
Finland,2019,40,35598,m
Finland,2019,41,35687,m
Finland,2019,42,35971,m
Finland,2019,43,35251,m
Finland,2019,44,33262,m
Finland,2019,45,30537,m
Finland,2019,46,31446,m
Finland,2019,47,31943,m
Finland,2019,48,32921,m
Finland,2019,49,33726,m
Finland,2019,50,35793,m
Finland,2019,51,36684,m
Finland,2019,52,36724,m
Finland,2019,53,36735,m
Finland,2019,54,37366,m
Finland,2019,55,37603,m
Finland,2019,56,37114,m
Finland,2019,57,36597,m
Finland,2019,58,36057,m
Finland,2019,59,35785,m
Finland,2019,60,34394,m
Finland,2019,61,35682,m
Finland,2019,62,36358,m
Finland,2019,63,35658,m
Finland,2019,64,34963,m
Finland,2019,65,34521,m
Finland,2019,66,35534,m
Finland,2019,67,34035,m
Finland,2019,68,34799,m
Finland,2019,69,35389,m
Finland,2019,70,35431,m
Finland,2019,71,34689,m
Finland,2019,72,32971,m
Finland,2019,73,29053,m
Finland,2019,74,22362,m
Finland,2019,75,20865,m
Finland,2019,76,16179,m
Finland,2019,77,22751,m
Finland,2019,78,15332,m
Finland,2019,79,16806,m
Finland,2019,80,15684,m
Finland,2019,81,13604,m
Finland,2019,82,12038,m
Finland,2019,83,11256,m
Finland,2019,84,9665,m
Finland,2019,85,8216,m
Finland,2019,86,7482,m
Finland,2019,87,6797,m
Finland,2019,88,5742,m
Finland,2019,89,4510,m
Finland,2019,90,3747,m
Finland,2019,91,2714,m
Finland,2019,92,2096,m
Finland,2019,93,1554,m
Finland,2019,94,1132,m
Finland,2019,95,715,m
Finland,2019,96,400,m
Finland,2019,97,276,m
Finland,2019,98,182,m
Finland,2019,99,109,m
Finland,2019,100,60,m
Finland,2019,101,32,m
Finland,2019,102,24,m
Finland,2019,103,15,m
Finland,2019,104,1,m
Finland,2019,105,2,m
Finland,2019,106,1,m
Finland,2019,107,0,m
Finland,2019,108,0,m
Finland,2019,109,0,m
Finland,2019,110,0,m
Finland,2019,0,47663,t
Finland,2019,1,50934,t
Finland,2019,2,53817,t
Finland,2019,3,56444,t
Finland,2019,4,58828,t
Finland,2019,5,59868,t
Finland,2019,6,61378,t
Finland,2019,7,61893,t
Finland,2019,8,63132,t
Finland,2019,9,62739,t
Finland,2019,10,62026,t
Finland,2019,11,61379,t
Finland,2019,12,61590,t
Finland,2019,13,60193,t
Finland,2019,14,60350,t
Finland,2019,15,59122,t
Finland,2019,16,58107,t
Finland,2019,17,58628,t
Finland,2019,18,59600,t
Finland,2019,19,60710,t
Finland,2019,20,59640,t
Finland,2019,21,61894,t
Finland,2019,22,63720,t
Finland,2019,23,66388,t
Finland,2019,24,68734,t
Finland,2019,25,69063,t
Finland,2019,26,71766,t
Finland,2019,27,71153,t
Finland,2019,28,72182,t
Finland,2019,29,70708,t
Finland,2019,30,70898,t
Finland,2019,31,67638,t
Finland,2019,32,68548,t
Finland,2019,33,70664,t
Finland,2019,34,72648,t
Finland,2019,35,73972,t
Finland,2019,36,73161,t
Finland,2019,37,70145,t
Finland,2019,38,69593,t
Finland,2019,39,68880,t
Finland,2019,40,69052,t
Finland,2019,41,69678,t
Finland,2019,42,69956,t
Finland,2019,43,68421,t
Finland,2019,44,65258,t
Finland,2019,45,59442,t
Finland,2019,46,61378,t
Finland,2019,47,63178,t
Finland,2019,48,65147,t
Finland,2019,49,66433,t
Finland,2019,50,71078,t
Finland,2019,51,72753,t
Finland,2019,52,73031,t
Finland,2019,53,73207,t
Finland,2019,54,74480,t
Finland,2019,55,75114,t
Finland,2019,56,74138,t
Finland,2019,57,73574,t
Finland,2019,58,72991,t
Finland,2019,59,72416,t
Finland,2019,60,69831,t
Finland,2019,61,72549,t
Finland,2019,62,74158,t
Finland,2019,63,73129,t
Finland,2019,64,72894,t
Finland,2019,65,71459,t
Finland,2019,66,73497,t
Finland,2019,67,70572,t
Finland,2019,68,72530,t
Finland,2019,69,74150,t
Finland,2019,70,74793,t
Finland,2019,71,73683,t
Finland,2019,72,70796,t
Finland,2019,73,62308,t
Finland,2019,74,49080,t
Finland,2019,75,45971,t
Finland,2019,76,36179,t
Finland,2019,77,51476,t
Finland,2019,78,35499,t
Finland,2019,79,40134,t
Finland,2019,80,37256,t
Finland,2019,81,33476,t
Finland,2019,82,30151,t
Finland,2019,83,28614,t
Finland,2019,84,25592,t
Finland,2019,85,22219,t
Finland,2019,86,21307,t
Finland,2019,87,19590,t
Finland,2019,88,17840,t
Finland,2019,89,15092,t
Finland,2019,90,12608,t
Finland,2019,91,9913,t
Finland,2019,92,7944,t
Finland,2019,93,6430,t
Finland,2019,94,4738,t
Finland,2019,95,3487,t
Finland,2019,96,2361,t
Finland,2019,97,1569,t
Finland,2019,98,1078,t
Finland,2019,99,533,t
Finland,2019,100,388,t
Finland,2019,101,214,t
Finland,2019,102,136,t
Finland,2019,103,75,t
Finland,2019,104,37,t
Finland,2019,105,19,t
Finland,2019,106,12,t
Finland,2019,107,5,t
Finland,2019,108,1,t
Finland,2019,109,1,t
Finland,2019,110,0,t
France,2018,0,337506,f
France,2018,1,346904,f
France,2018,2,355494,f
France,2018,3,369699,f
France,2018,4,372115,f
France,2018,5,379989,f
France,2018,6,385436,f
France,2018,7,395217,f
France,2018,8,390274,f
France,2018,9,393214,f
France,2018,10,390495,f
France,2018,11,397603,f
France,2018,12,386678,f
France,2018,13,386148,f
France,2018,14,385522,f
France,2018,15,386968,f
France,2018,16,394084,f
France,2018,17,396709,f
France,2018,18,374922,f
France,2018,19,372485,f
France,2018,20,358872,f
France,2018,21,362943,f
France,2018,22,358900,f
France,2018,23,347607,f
France,2018,24,347331,f
France,2018,25,363629,f
France,2018,26,368457,f
France,2018,27,378449,f
France,2018,28,387359,f
France,2018,29,393594,f
France,2018,30,397138,f
France,2018,31,406875,f
France,2018,32,405224,f
France,2018,33,401983,f
France,2018,34,398016,f
France,2018,35,422572,f
France,2018,36,426744,f
France,2018,37,431591,f
France,2018,38,409218,f
France,2018,39,399167,f
France,2018,40,398986,f
France,2018,41,390030,f
France,2018,42,399804,f
France,2018,43,420611,f
France,2018,44,444369,f
France,2018,45,453498,f
France,2018,46,450188,f
France,2018,47,441672,f
France,2018,48,436784,f
France,2018,49,433295,f
France,2018,50,430923,f
France,2018,51,441029,f
France,2018,52,443089,f
France,2018,53,448692,f
France,2018,54,443645,f
France,2018,55,428334,f
France,2018,56,429368,f
France,2018,57,428711,f
France,2018,58,428433,f
France,2018,59,421460,f
France,2018,60,418913,f
France,2018,61,416967,f
France,2018,62,414432,f
France,2018,63,411792,f
France,2018,64,403870,f
France,2018,65,409743,f
France,2018,66,398875,f
France,2018,67,413004,f
France,2018,68,406954,f
France,2018,69,404027,f
France,2018,70,395151,f
France,2018,71,374298,f
France,2018,72,281775,f
France,2018,73,275367,f
France,2018,74,267468,f
France,2018,75,246284,f
France,2018,76,220199,f
France,2018,77,229578,f
France,2018,78,241182,f
France,2018,79,234576,f
France,2018,80,229042,f
France,2018,81,228161,f
France,2018,82,219344,f
France,2018,83,218645,f
France,2018,84,204065,f
France,2018,85,202493,f
France,2018,86,188291,f
France,2018,87,177608,f
France,2018,88,153498,f
France,2018,89,139162.79,f
